"province","additional_info_id","additional_info_short","additional_info_full"
"New Brunswick",15,"NB15","Resident at Manoir de la Vallee"
"New Brunswick",16,"NB16","Campbellton Regional Hospital employee"
"New Brunswick",17,"NB17","Temporary foreign worker, tested positive on 10th day in the province"
"New Brunswick",18,"NB18","Campbellton Regional Hospital"
"New Brunswick",19,"NB19","20-06-2020: 1 previous case in Zone 5 deemed false positive. Replaced with new case (also in Zone 5) from 20-06-2020. Case linked to outbreak at Manoir de la Vallee"
"New Brunswick",20,"NB20","Temporary foreign worker, has been self-isolating"
"New Brunswick",21,"NB21","Close contact of recent travel-related case"
"New Brunswick",22,"NB22","Report is suspected to be travel related and reports an unspecificed link with Tuesday case"
"New Brunswick",23,"NB23","Temporary foreign worker, self isolated upon arrival"
"New Brunswick",24,"NB24","Related to international travel"
"New Brunswick",25,"NB25","Close contact of another case"
"New Brunswick",26,"NB26","Contact with previous travel related case"
"New Brunswick",27,"NB27","NB resident staying in Quebec"
"New Brunswick",28,"NB28","Travel outside the Atlantic Bubble"
"New Brunswick",29,"NB29","International Travel - person was on flights from Mexico City > Toronto and Toronto > Moncton"
"New Brunswick",30,"NB30","Resident of Notre-Dame Manor, a special-care home in Moncton. Public Health has declared an outbreak"
"New Brunswick",31,"NB31","Outbreak at Manoir Notre-Dame special care home. Residents, family, and staff have been infected."
"New Brunswick",32,"NB32","1 case from Campbellton Region was Travel-Related but not sure which one"
"New Brunswick",33,"NB33","Outbreak at Notre Dame"
"New Brunswick",34,"NB34","Regional outbreak"
"New Brunswick",35,"NB35","connected to the outbreak at Manoir Notre-Dame"
"New Brunswick",36,"NB36","cases reported on 11-10-2020 are related to an outbreak in the region, one case from school (third case in L.E. Reinsborough School in Dalhousie)"
"New Brunswick",37,"NB37","Linked to Notre-Dame Manor"
"New Brunswick",38,"NB38","Case related to travel outside the Atlantic Bubble"
"New Brunswick",39,"NB39","Source of infection under investigation"
"New Brunswick",40,"NB40","Related to an international travel case"
"New Brunswick",41,"NB41","Related to travel outside the Atlantic bubble"
"New Brunswick",42,"NB42","Temporary foreign worker"
"New Brunswick",43,"NB43","Two of four cases in Zone 1 are travel-related and the other two are currently under investigation"
"New Brunswick",44,"NB44","One is travel-related but no mention of which one"
"New Brunswick",45,"NB45","04-12-2020: Location corrected from Zone 3 to Zone 1 (data entry error)"
"New Brunswick",46,"NB46","Resident at the assisted-living facility Parkland Saint John"
"New Brunswick",47,"NB47","All cases under investigation"
"New Brunswick",48,"NB48","International travel"
"New Brunswick",49,"NB49","3 are close contacts, 1 is international travel, 1 is under investigation."
"New Brunswick",50,"NB50","1 case related to travel and one close contact but not clear which is which"
"New Brunswick",51,"NB51","08-01-2021: 1 case from Edmundston reassigned to Moncton. Still looking for information regarding which specific case was moved and will update if and when additional information becomes available"
"New Brunswick",574,"NB574","02-02-2021: Case from Zone 2 announced 31-01-2021 was deemed a false positive and removed from the provincial case count. Replaced with new case announced today. Date updated accordingly"
"New Brunswick",593,"NB593","Six of these 10 cases in Zone 4 are related to the outbreak at Villa des Jardins"
"New Brunswick",657,"NB657","13-02-2021: 1 case has been removed from Zone 2 (St. John's) and reassigned to Zone 4 (Edmunston). No indication which case or when the change was made. As such, we have updated the health region for the most recent case in ZOne 2"
"New Brunswick",754,"NB754","Staff at Manoir Belle Vue"
"New Brunswick",800,"NB800","09-03-2021: Case from Zone 3 removed and replaced with today's case from Zone 6, date updated accordingly"
"New Brunswick",825,"NB825","case at École Notre-Dame"
"New Brunswick",843,"NB843","25-03-2021: Case reassiged to Zone 4 to allign regional totals with NB dashboard"
"New Brunswick",844,"NB844","14 travel related, 9 close contatcts, 1 under investigation"
"New Brunswick",858,"NB858","30-03-2021: Previous case from Zone 1 removed"
"New Brunswick",863,"NB863","Six of these cases are under investigation and three are contacts of a previously confirmed case"
"New Brunswick",869,"NB869","All but two of the Zone 4 cases are contacts of a previously confirmed case. The other two are under investigation."
"New Brunswick",873,"NB873",""
"New Brunswick",874,"NB874","The new cases are travel-related or contacts of travel-related cases: unsure which is which. Nine people have since recovered from the virus and one person remains in hospital.  "
"New Brunswick",875,"NB875","Case connected to healthcare worker who did not self-isolate following travel to Quebec.  "
"New Brunswick",876,"NB876","06-04-2021: public health confirmed seven cases from Zone 1 were connected and are travel related"
"New Brunswick",924,"NB924","Case connected to healthcare worker who did not self-isolate following travel to Quebec.  Case is LTCH worker at Manoir de la VallÃ©e"
"New Brunswick",925,"NB925","Manoir de la VallÃ©e Resident"
"New Brunswick",926,"NB926","Case associated with Manoir de la VallÃ©e outbreak"
"New Brunswick",927,"NB927","case at Ã‰cole Notre-Dame"
"New Brunswick",955,"NB955","three are under investigation and three are contacts of a previously confirmed case"
"NL",1,"NL1","Cruise"
"NL",2,"NL2","Under Investigation"
"NL",3,"NL3","Many of these cases are linked to a single funeral home exposure (Caul's funeral home)"
"NL",4,"NL4","These new cases include four paramedic teams. No detail were given on the number of individuals in these teams"
"NL",5,"NL5","seven people are now in hospital, two of which are in intensive care"
"NL",6,"NL6","9 people now in hosptial, of which 2 in intensive care as of Monday 30-03-2020"
"NL",7,"NL7","Travelled back from Ontario"
"NL",8,"NL8","Close contact with previous case (21-07-2020)"
"NL",9,"NL9","15-10-2020: Region corrected from Central to Eastern"
"NL",10,"NL10","Was asymptomatic while on a flight from Toronto to St. John's. Unsure if the person is from Toronto or elsewhere"
"NL",11,"NL11","A worker travelling to IOC mine site in Labrador City"
"NL",12,"NL12","Traveler returning from USA"
"NL",13,"NL13","Essential health care worker in Happy Valley-Goose Bay; Traveled from Saskatchewan"
"NL",14,"NL14","Returning home from Alberta"
"NL",15,"NL15","Arrived from Central Africa on 29-09-2020"
"NL",16,"NL16","Close contact and member of the same extended household as previous case"
"NL",17,"NL17","The new case is a close contact of a previous case. The individual is a member of the same extended household."
"NL",18,"NL18","The new case is travel-related. The individual travelled to the province from Ontario. The individual, who is not a resident of Newfoundland and Labrador, came to the province after being granted a travel exemption."
"NL",19,"NL19","The case is a resident of Newfoundland and Labrador that returned to the province from work in Alberta"
"NL",20,"NL20","11-11-2020: The case from Western Health announced on Sunday Nov. 8 was a false positive resulting from a data manipulation error. This case is being replaced with a new case announced today. The date has been updated accordingly. This new case is in the same household as the other case announced today, Nov 11"
"NL",21,"NL21","Same household"
"NL",22,"NL22","14-11-2020: Region updated from Central to Western after error in reporting was corrected in today's update"
"NL",23,"NL23","Same household as case from 13-11-2020 in Western"
"NL",24,"NL24","Travelled from Russia to work at Nalcor's Soldiers Pond site as part of the Lower Churchill project"
"NL",25,"NL25","Man returned home from work in Alberta"
"NL",26,"NL26","Transmission source is still under investigation by public health officials"
"NL",27,"NL27","Resident of NL who returned home from work in Ontario"
"NL",28,"NL28","Close contact of first case from 18-11-2020"
"NL",29,"NL29","Fifth case associated with Blue Crest Cottages"
"NL",30,"NL30","Blue Crest Cottages community outbreak"
"NL",31,"NL31","Close contact of case announced in this region on Friday the 20th"
"NL",32,"NL32","Resident of NL returned from work in Manitoba"
"NL",33,"NL33","Close contact of worker who returned to the province from work in BC"
"NL",34,"NL34","Same household as previous case"
"NL",35,"NL35","Connecting flight from Montreal"
"NL",36,"NL36","Not a resident of the province but granted a travel exemption"
"NL",37,"NL37","Same household as a previous travel related case"
"NL",38,"NL38","Travelled to BC for work"
"NL",39,"NL39","close contacts of a previous known travel case"
"NL",40,"NL40","returned to the province from work in Alberta"
"NL",41,"NL41","Returned to province from NWT for work"
"NL",42,"NL42","Returned to province from Asia, country not specified"
"NL",43,"NL43","Resident of NL that returned from work in BC"
"NL",44,"NL44","Resident of NL that returned from work in Alberta. Household member of previous contact as well"
"NL",45,"NL45","29-12-2020: On 14-12-2020, a case from Western region was retested and deemed negative, on 29-12-2020 our team replaced this with a new case annouced in Eastern Region"
"NL",46,"NL46","not a resident of Newfoundland and Labrador, came to the province for work from Europe"
"NL",47,"NL47","Traveled to Alberta for work and returned home"
"NL",48,"NL48","Not resident of NL, came from Asia"
"NL",49,"NL49","3 cases previously Under Investigation all determined to be travel-related (2 within Canada, 1 International)"
"NL",50,"NL50","Resident of NL that returned from work in the United States"
"NL",51,"NL51","Case returned to NL from work in AB"
"NL",52,"NL52","Source of infection under investigation"
"NL",53,"NL53","10-01-2021: 1 case from Central has been reassigned to Western. No indication which case was moved, so we have reassigned the most recent Central case. Will be updated if more information becomes available //  Case returned to NL from work in ON"
"NL",54,"NL54","MV Blue Puttees Ferry"
"NL",553,"NL553","Case returned to NL from work in Nunavut"
"NL",579,"NL579","Household of a previous case"
"NL",609,"NL609","Females: 27 Males:20"
"NL",610,"NL610","Females: 27 Males:21"
"NL",611,"NL611","Females: 27 Males:22"
"NL",612,"NL612","Females: 27 Males:23"
"NL",613,"NL613","Females: 27 Males:24"
"NL",614,"NL614","Females: 27 Males:25"
"NL",615,"NL615","Females: 27 Males:26"
"NL",616,"NL616","Females: 27 Males:27"
"NL",617,"NL617","Females: 27 Males:28"
"NL",618,"NL618","Females: 27 Males:29"
"NL",619,"NL619","Females: 27 Males:30"
"NL",620,"NL620","Females: 27 Males:31"
"NL",621,"NL621","Females: 27 Males:32"
"NL",622,"NL622","Females: 27 Males:33"
"NL",623,"NL623","Females: 27 Males:34"
"NL",624,"NL624","Females: 27 Males:35"
"NL",625,"NL625","Females: 27 Males:36"
"NL",626,"NL626","Females: 27 Males:37"
"NL",627,"NL627","Females: 27 Males:38"
"NL",628,"NL628","Females: 27 Males:39"
"NL",629,"NL629","Females: 27 Males:40"
"NL",630,"NL630","Females: 27 Males:41"
"NL",631,"NL631","Females: 27 Males:42"
"NL",632,"NL632","Females: 27 Males:43"
"NL",633,"NL633","Females: 27 Males:44"
"NL",634,"NL634","Females: 27 Males:45"
"NL",635,"NL635","Females: 27 Males:46"
"NL",636,"NL636","Females: 27 Males:47"
"NL",637,"NL637","Females: 27 Males:48"
"NL",638,"NL638","Females: 27 Males:49"
"NL",639,"NL639","Females: 27 Males:50"
"NL",640,"NL640","Females: 27 Males:51"
"NL",641,"NL641","Females: 27 Males:52"
"NL",642,"NL642","Females: 27 Males:53"
"NL",643,"NL643","Females: 27 Males:54"
"NL",644,"NL644","Females: 27 Males:55"
"NL",645,"NL645","Females: 27 Males:56"
"NL",646,"NL646","Females: 27 Males:57"
"NL",647,"NL647","Females: 27 Males:58"
"NL",648,"NL648","Females: 27 Males:59"
"NL",649,"NL649","Females: 27 Males:60"
"NL",650,"NL650","Females: 27 Males:61"
"NL",651,"NL651","Females: 27 Males:62"
"NL",652,"NL652","Females: 27 Males:63"
"NL",653,"NL653","Females: 27 Males:64"
"NL",654,"NL654","Females: 27 Males:65"
"NL",655,"NL655","Females: 27 Males:66"
"NL",656,"NL656","2 Males and 1 Female in Central zone"
"NL",657,"NL657","13-02-2021: One case reallocated from Eastern to Central. No indication which so the msot recent was updated; Females: 27 Males:66"
"NL",658,"NL658","Males = 13, Females =13"
"NL",662,"NL662","Males = 6, Females = 5"
"NL",663,"NL663","Males = 6, Females = 4"
"NL",664,"NL664","Males = 6, Females = 3"
"NL",665,"NL665","Males = 6, Females = 2"
"NL",666,"NL666","Males = 6, Females = 1"
"NL",667,"NL667","Males = 6, Females = 0"
"NL",668,"NL668","Males=5, Females=2"
"NL",669,"NL669","Females-5, Males=2"
"NL",671,"NL671","Females= 27, Males =17"
"NL",675,"NL675","Females= 21, Males =27"
"NL",677,"NL677","Females = 26, Males = 34"
"NL",678,"NL678","Females = 26, Males = 35"
"NL",679,"NL679","Females = 26, Males = 36"
"NL",680,"NL680","Females = 26, Males = 37"
"NL",681,"NL681","Females = 26, Males = 38"
"NL",682,"NL682","Females = 26, Males = 39"
"NL",683,"NL683","Females = 26, Males = 40"
"NL",684,"NL684","Females = 26, Males = 41"
"NL",685,"NL685","Females = 26, Males = 42"
"NL",686,"NL686","Females = 26, Males = 43"
"NL",687,"NL687","Females = 26, Males = 44"
"NL",688,"NL688","Females = 26, Males = 45"
"NL",689,"NL689","Females = 26, Males = 46"
"NL",690,"NL690","Females = 26, Males = 47"
"NL",691,"NL691","Females = 26, Males = 48"
"NL",692,"NL692","Females = 26, Males = 49"
"NL",693,"NL693","Females = 26, Males = 50"
"NL",694,"NL694","Females = 26, Males = 51"
"NL",695,"NL695","Females = 26, Males = 52"
"NL",696,"NL696","Females = 26, Males = 53"
"NL",697,"NL697","Females = 26, Males = 54"
"NL",698,"NL698","Females = 26, Males = 55"
"NL",699,"NL699","Females = 26, Males = 56"
"NL",700,"NL700","Females = 26, Males = 57"
"NL",701,"NL701","Females = 26, Males = 58"
"NL",702,"NL702","Females = 26, Males = 59"
"NL",703,"NL703","Females = 26, Males = 60"
"NL",704,"NL704","Females = 26, Males = 61"
"NL",705,"NL705","Females = 26, Males = 62"
"NL",706,"NL706","Females = 26, Males = 63"
"NL",707,"NL707","Females = 26, Males = 64"
"NL",708,"NL708","Females = 26, Males = 65"
"NL",709,"NL709","Females = 26, Males = 66"
"NL",710,"NL710","Females = 26, Males = 67"
"NL",711,"NL711","Females = 26, Males = 68"
"NL",712,"NL712","Females = 26, Males = 69"
"NL",713,"NL713","Females = 26, Males = 70"
"NL",714,"NL714","Females = 26, Males = 71"
"NL",715,"NL715","Females = 26, Males = 72"
"NL",716,"NL716","Females = 26, Males = 73"
"NL",717,"NL717","Females = 26, Males = 74"
"NL",718,"NL718","Females = 26, Males = 75"
